,precision,recall,f1-score,support
ApplyEyeMakeup,0.49295774647887325,0.2413793103448276,0.32407407407407407,145.0
ApplyLipstick,0.5543478260869565,0.4473684210526316,0.49514563106796117,114.0
Archery,0.3505535055350554,0.6551724137931034,0.4567307692307692,145.0
BabyCrawling,0.54,0.20454545454545456,0.2967032967032967,132.0
BalanceBeam,0.13851992409867173,0.6759259259259259,0.22992125984251968,108.0
BandMarching,0.125,0.0064516129032258064,0.012269938650306749,155.0
BaseballPitch,0.40476190476190477,0.9066666666666666,0.5596707818930041,150.0
Basketball,0.24516129032258063,0.5671641791044776,0.34234234234234234,134.0
BasketballDunk,0.9473684210526315,0.549618320610687,0.6956521739130436,131.0
BenchPress,0.19642857142857142,0.1375,0.16176470588235292,160.0
Biking,0.7463768115942029,0.7686567164179104,0.7573529411764706,134.0
Billiards,0.7692307692307693,1.0,0.8695652173913044,150.0
BlowDryHair,0.1875,0.022900763358778626,0.04081632653061224,131.0
BlowingCandles,0.8390804597701149,0.6697247706422018,0.7448979591836735,109.0
BodyWeightSquats,0.0,0.0,0.0,112.0
Bowling,0.7045454545454546,1.0,0.8266666666666667,155.0
BoxingPunchingBag,0.03508771929824561,0.06134969325153374,0.044642857142857144,163.0
BoxingSpeedBag,0.0,0.0,0.0,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.7142857142857143,0.19083969465648856,0.30120481927710846,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.5657894736842105,0.3115942028985507,0.4018691588785047,138.0
CricketBowling,0.0,0.0,0.0,139.0
CricketShot,0.0,0.0,0.0,167.0
CuttingInKitchen,0.2883435582822086,0.42727272727272725,0.3443223443223443,110.0
Diving,0.1839080459770115,0.21333333333333335,0.19753086419753083,150.0
Drumming,0.27816091954022987,0.7515527950310559,0.40604026845637575,161.0
Fencing,0.3404255319148936,0.2882882882882883,0.3121951219512195,111.0
FieldHockeyPenalty,0.46511627906976744,0.15873015873015872,0.23668639053254434,126.0
FloorGymnastics,0.00625,0.016,0.008988764044943821,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.07142857142857142,0.0072992700729927005,0.01324503311258278,137.0
GolfSwing,0.22759856630824374,0.9136690647482014,0.36441893830703015,139.0
Haircut,0.06563706563706563,0.13076923076923078,0.08740359897172235,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,1.0,0.06428571428571428,0.12080536912751677,140.0
HandstandPushups,0.057432432432432436,0.1328125,0.08018867924528303,128.0
HandstandWalking,0.03529411764705882,0.02702702702702703,0.030612244897959183,111.0
HeadMassage,0.05731225296442688,0.19727891156462585,0.0888208269525268,147.0
HighJump,0.23469387755102042,0.5609756097560976,0.33093525179856115,123.0
HorseRace,0.43846153846153846,0.9193548387096774,0.59375,124.0
HorseRiding,0.8035714285714286,0.27439024390243905,0.4090909090909091,164.0
HulaHoop,1.0,0.192,0.32214765100671144,125.0
IceDancing,0.3534675615212528,1.0,0.5223140495867769,158.0
JavelinThrow,0.1951219512195122,0.06837606837606838,0.10126582278481013,117.0
JugglingBalls,0.0,0.0,0.0,121.0
JumpRope,0.0,0.0,0.0,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.22727272727272727,0.28368794326241137,0.2523659305993691,141.0
Knitting,0.1111111111111111,0.008130081300813009,0.015151515151515154,123.0
LongJump,0.0,0.0,0.0,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.46956521739130436,0.432,0.44999999999999996,125.0
Mixing,0.8333333333333334,0.36764705882352944,0.5102040816326531,136.0
MoppingFloor,0.17647058823529413,0.21818181818181817,0.1951219512195122,110.0
Nunchucks,0.0947867298578199,0.15151515151515152,0.11661807580174927,132.0
ParallelBars,0.2422062350119904,0.8859649122807017,0.3804143126177024,114.0
PizzaTossing,0.0,0.0,0.0,113.0
PlayingCello,0.891566265060241,0.9024390243902439,0.896969696969697,164.0
PlayingDaf,0.0,0.0,0.0,151.0
PlayingDhol,0.0,0.0,0.0,164.0
PlayingFlute,0.46619217081850534,0.8451612903225807,0.6009174311926606,155.0
PlayingGuitar,1.0,0.2,0.33333333333333337,160.0
PlayingPiano,0.5059523809523809,0.8095238095238095,0.6227106227106226,105.0
PlayingSitar,0.7956989247311828,0.9426751592356688,0.8629737609329446,157.0
PlayingTabla,0.31666666666666665,0.34234234234234234,0.32900432900432897,111.0
PlayingViolin,0.6949152542372882,0.41,0.5157232704402516,100.0
