,precision,recall,f1-score,support
diving,0.7368421052631579,1.0,0.8484848484848484,14.0
kicking,1.0,0.55,0.7096774193548387,20.0
lifting,0.0,0.0,0.0,6.0
riding-horse,0.4,1.0,0.5714285714285715,12.0
running,0.7777777777777778,0.5384615384615384,0.6363636363636364,13.0
skateboarding,0.6923076923076923,0.75,0.7199999999999999,12.0
swinging,0.0,0.0,0.0,20.0
swinging-bar,0.5333333333333333,0.6153846153846154,0.5714285714285715,13.0
swinging-golf,0.5,1.0,0.6666666666666666,18.0
walking,0.8571428571428571,0.2727272727272727,0.41379310344827586,22.0
accuracy,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667
macro avg,0.5497403765824818,0.5726573426573427,0.5137842817175409,150.0
weighted avg,0.5888337938864255,0.5666666666666667,0.5224948406679218,150.0
