,precision,recall,f1-score,support
ApplyEyeMakeup,0.43859649122807015,0.6896551724137931,0.5361930294906165,145.0
ApplyLipstick,0.5,0.02631578947368421,0.05,114.0
Archery,0.56,0.5793103448275863,0.5694915254237288,145.0
BabyCrawling,0.75,0.22727272727272727,0.34883720930232553,132.0
BalanceBeam,0.25471698113207547,0.5,0.33749999999999997,108.0
BandMarching,0.6446280991735537,0.5032258064516129,0.5652173913043478,155.0
BaseballPitch,0.3898809523809524,0.8733333333333333,0.5390946502057613,150.0
Basketball,0.13140311804008908,0.44029850746268656,0.20240137221269297,134.0
BasketballDunk,0.0,0.0,0.0,131.0
BenchPress,0.008333333333333333,0.00625,0.0071428571428571435,160.0
Biking,0.8682170542635659,0.835820895522388,0.8517110266159695,134.0
Billiards,0.10465116279069768,0.12,0.11180124223602485,150.0
BlowDryHair,0.0,0.0,0.0,131.0
BlowingCandles,0.5764705882352941,0.44954128440366975,0.5051546391752577,109.0
BodyWeightSquats,0.11021505376344086,0.36607142857142855,0.16942148760330578,112.0
Bowling,0.8206521739130435,0.9741935483870968,0.8908554572271387,155.0
BoxingPunchingBag,0.14736842105263157,0.17177914110429449,0.15864022662889515,163.0
BoxingSpeedBag,0.01935483870967742,0.022388059701492536,0.020761245674740483,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.375,0.32061068702290074,0.345679012345679,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.6527777777777778,0.34057971014492755,0.44761904761904764,138.0
CricketBowling,0.3037383177570093,0.4676258992805755,0.3682719546742209,139.0
CricketShot,0.0,0.0,0.0,167.0
CuttingInKitchen,0.031578947368421054,0.02727272727272727,0.02926829268292683,110.0
Diving,0.18407960199004975,0.49333333333333335,0.2681159420289855,150.0
Drumming,0.3418079096045198,0.7515527950310559,0.46990291262135925,161.0
Fencing,0.5263157894736842,0.7207207207207207,0.6083650190114068,111.0
FieldHockeyPenalty,0.1590909090909091,0.16666666666666666,0.1627906976744186,126.0
FloorGymnastics,0.0731070496083551,0.224,0.11023622047244094,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.28708133971291866,0.8633093525179856,0.43087971274685816,139.0
Haircut,0.18796992481203006,0.38461538461538464,0.25252525252525254,130.0
HammerThrow,0.0,0.0,0.0,150.0
