,precision,recall,f1-score,support
ApplyEyeMakeup,0.0,0.0,0.0,145.0
ApplyLipstick,0.0,0.0,0.0,114.0
Archery,0.07936507936507936,0.034482758620689655,0.04807692307692308,145.0
BabyCrawling,0.16153846153846155,0.4772727272727273,0.2413793103448276,132.0
BalanceBeam,0.0,0.0,0.0,108.0
BandMarching,0.0,0.0,0.0,155.0
BaseballPitch,0.18324607329842932,0.9333333333333333,0.3063457330415755,150.0
Basketball,0.15730337078651685,0.6268656716417911,0.25149700598802394,134.0
BasketballDunk,0.1003584229390681,0.21374045801526717,0.13658536585365855,131.0
BenchPress,0.0,0.0,0.0,160.0
Biking,0.15151515151515152,0.03731343283582089,0.05988023952095808,134.0
Billiards,0.4658385093167702,1.0,0.635593220338983,150.0
BlowDryHair,0.0,0.0,0.0,131.0
BlowingCandles,0.0,0.0,0.0,109.0
BodyWeightSquats,0.0625,0.008928571428571428,0.015625,112.0
Bowling,0.7298578199052133,0.9935483870967742,0.8415300546448088,155.0
BoxingPunchingBag,0.07970244420828905,0.4601226993865031,0.1358695652173913,163.0
BoxingSpeedBag,0.029411764705882353,0.007462686567164179,0.011904761904761904,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.0,0.0,0.0,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.6056338028169014,0.3115942028985507,0.41148325358851673,138.0
CricketBowling,0.0,0.0,0.0,139.0
CricketShot,0.0,0.0,0.0,167.0
CuttingInKitchen,0.08196721311475409,0.18181818181818182,0.11299435028248588,110.0
Diving,0.0,0.0,0.0,150.0
Drumming,0.0,0.0,0.0,161.0
Fencing,0.0,0.0,0.0,111.0
FieldHockeyPenalty,0.3055555555555556,0.5238095238095238,0.3859649122807018,126.0
FloorGymnastics,0.001584786053882726,0.008,0.0026455026455026454,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.24453280318091453,0.8848920863309353,0.383177570093458,139.0
Haircut,0.21626617375231053,0.9,0.3487332339791356,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,0.0,0.0,0.0,140.0
HandstandPushups,0.0,0.0,0.0,128.0
HandstandWalking,0.041666666666666664,0.05405405405405406,0.047058823529411764,111.0
HeadMassage,0.006097560975609756,0.006802721088435374,0.006430868167202573,147.0
HighJump,0.0,0.0,0.0,123.0
HorseRace,0.4054982817869416,0.9516129032258065,0.5686746987951807,124.0
HorseRiding,0.40540540540540543,0.09146341463414634,0.1492537313432836,164.0
HulaHoop,0.0,0.0,0.0,125.0
IceDancing,0.19082125603864733,1.0,0.32048681541582147,158.0
JavelinThrow,0.0,0.0,0.0,117.0
JugglingBalls,0.0,0.0,0.0,121.0
JumpRope,0.04878048780487805,0.013888888888888888,0.021621621621621623,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.0,0.0,0.0,141.0
Knitting,0.0,0.0,0.0,123.0
LongJump,0.0,0.0,0.0,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.35714285714285715,0.16,0.22099447513812157,125.0
Mixing,0.06422018348623854,0.10294117647058823,0.07909604519774012,136.0
MoppingFloor,0.02304147465437788,0.09090909090909091,0.03676470588235294,110.0
Nunchucks,0.0,0.0,0.0,132.0
ParallelBars,0.0,0.0,0.0,114.0
PizzaTossing,0.15217391304347827,0.12389380530973451,0.13658536585365855,113.0
PlayingCello,0.11333333333333333,0.10365853658536585,0.10828025477707007,164.0
PlayingDaf,0.0,0.0,0.0,151.0
PlayingDhol,0.0,0.0,0.0,164.0
PlayingFlute,0.0,0.0,0.0,155.0
PlayingGuitar,0.0,0.0,0.0,160.0
PlayingPiano,0.10268562401263823,0.6190476190476191,0.17615176151761516,105.0
PlayingSitar,0.0,0.0,0.0,157.0
PlayingTabla,0.0,0.0,0.0,111.0
PlayingViolin,0.0,0.0,0.0,100.0
PoleVault,0.07692307692307693,0.020134228187919462,0.031914893617021274,149.0
PommelHorse,0.0,0.0,0.0,123.0
PullUps,0.0,0.0,0.0,100.0
Punch,0.0,0.0,0.0,160.0
PushUps,0.0,0.0,0.0,102.0
Rafting,0.42063492063492064,0.954954954954955,0.5840220385674931,111.0
RockClimbingIndoor,0.008517887563884156,0.034722222222222224,0.013679890560875513,144.0
RopeClimbing,0.0,0.0,0.0,119.0
Rowing,0.5064935064935064,0.2846715328467153,0.3644859813084112,137.0
SalsaSpin,0.0,0.0,0.0,133.0
ShavingBeard,0.25,0.006211180124223602,0.01212121212121212,161.0
Shotput,0.06896551724137931,0.027777777777777776,0.039603960396039604,144.0
SkateBoarding,0.061224489795918366,0.025,0.03550295857988166,120.0
Skiing,0.6291390728476821,0.7037037037037037,0.6643356643356644,135.0
Skijet,0.0,0.0,0.0,100.0
SkyDiving,0.4470588235294118,0.6909090909090909,0.5428571428571429,110.0
SoccerJuggling,0.1,0.006802721088435374,0.012738853503184714,147.0
SoccerPenalty,0.3585434173669468,0.9343065693430657,0.5182186234817814,137.0
StillRings,0.0,0.0,0.0,112.0
SumoWrestling,0.09782608695652174,0.07758620689655173,0.08653846153846154,116.0
Surfing,0.5533980582524272,0.9047619047619048,0.6867469879518072,126.0
Swing,0.0,0.0,0.0,131.0
TableTennisShot,0.0,0.0,0.0,140.0
TaiChi,0.19117647058823528,0.13,0.15476190476190477,100.0
TennisSwing,0.22727272727272727,0.030120481927710843,0.05319148936170212,166.0
ThrowDiscus,0.0,0.0,0.0,130.0
TrampolineJumping,0.08531746031746032,0.36134453781512604,0.13804173354735153,119.0
Typing,0.23148148148148148,0.18382352941176472,0.20491803278688525,136.0
UnevenBars,0.0,0.0,0.0,104.0
VolleyballSpiking,0.0,0.0,0.0,116.0
WalkingWithDog,0.0196078431372549,0.024390243902439025,0.021739130434782608,123.0
WallPushups,0.0,0.0,0.0,130.0
WritingOnBoard,0.038461538461538464,0.006578947368421052,0.011235955056179775,152.0
YoYo,0.0,0.0,0.0,128.0
accuracy,0.16441441441441443,0.16441441441441443,0.16441441441441443,0.16441441441441443
macro avg,0.09840680054721411,0.16167580954961971,0.10274594143374827,13320.0
weighted avg,0.10128821140331652,0.16441441441441443,0.10410595241069044,13320.0
