,precision,recall,f1-score,support
ApplyEyeMakeup,0.4663677130044843,0.7172413793103448,0.5652173913043478,145.0
ApplyLipstick,0.5428571428571428,0.16666666666666666,0.25503355704697983,114.0
Archery,0.5454545454545454,0.45517241379310347,0.4962406015037594,145.0
BabyCrawling,0.8888888888888888,0.12121212121212122,0.21333333333333335,132.0
BalanceBeam,0.21292775665399238,0.5185185185185185,0.3018867924528302,108.0
BandMarching,0.6842105263157895,0.6709677419354839,0.6775244299674267,155.0
BaseballPitch,0.4485049833887043,0.9,0.5986696230598669,150.0
Basketball,0.228310502283105,0.373134328358209,0.2832861189801699,134.0
BasketballDunk,0.125,0.03816793893129771,0.05847953216374269,131.0
BenchPress,0.2727272727272727,0.0375,0.06593406593406594,160.0
Biking,0.9238095238095239,0.7238805970149254,0.8117154811715481,134.0
Billiards,0.8379888268156425,1.0,0.9118541033434651,150.0
BlowDryHair,0.0625,0.007633587786259542,0.013605442176870748,131.0
BlowingCandles,0.7378640776699029,0.6972477064220184,0.7169811320754718,109.0
BodyWeightSquats,0.09259259259259259,0.26785714285714285,0.13761467889908255,112.0
Bowling,0.8031088082901554,1.0,0.8908045977011494,155.0
BoxingPunchingBag,0.328125,0.6441717791411042,0.43478260869565216,163.0
BoxingSpeedBag,0.010101010101010102,0.007462686567164179,0.008583690987124465,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.425531914893617,0.4580152671755725,0.4411764705882353,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.782608695652174,0.2608695652173913,0.391304347826087,138.0
CricketBowling,0.0,0.0,0.0,139.0
CricketShot,0.3048780487804878,0.2994011976047904,0.3021148036253776,167.0
CuttingInKitchen,0.3,0.2727272727272727,0.28571428571428564,110.0
Diving,0.1896551724137931,0.44,0.2650602409638554,150.0
Drumming,0.2799188640973631,0.8571428571428571,0.4220183486238533,161.0
Fencing,0.2574626865671642,0.6216216216216216,0.3641160949868074,111.0
FieldHockeyPenalty,0.3163265306122449,0.24603174603174602,0.27678571428571425,126.0
FloorGymnastics,0.033296337402885685,0.24,0.0584795321637427,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.25349301397205587,0.9136690647482014,0.396875,139.0
Haircut,0.2420749279538905,0.6461538461538462,0.3522012578616352,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,1.0,0.02142857142857143,0.04195804195804196,140.0
HandstandPushups,0.0,0.0,0.0,128.0
HandstandWalking,0.0,0.0,0.0,111.0
HeadMassage,0.2057142857142857,0.24489795918367346,0.2236024844720497,147.0
HighJump,0.2641509433962264,0.6829268292682927,0.38095238095238093,123.0
HorseRace,0.651685393258427,0.9354838709677419,0.7682119205298015,124.0
HorseRiding,0.9153846153846154,0.725609756097561,0.8095238095238095,164.0
HulaHoop,1.0,0.312,0.47560975609756095,125.0
IceDancing,0.44886363636363635,1.0,0.6196078431372549,158.0
JavelinThrow,0.2713178294573643,0.29914529914529914,0.2845528455284553,117.0
JugglingBalls,0.4166666666666667,0.04132231404958678,0.07518796992481203,121.0
JumpRope,0.0,0.0,0.0,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.7017543859649122,0.28368794326241137,0.4040404040404041,141.0
Knitting,0.8,0.032520325203252036,0.06250000000000001,123.0
LongJump,0.76,0.1450381679389313,0.24358974358974358,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.7073170731707317,0.232,0.3493975903614458,125.0
Mixing,0.9552238805970149,0.47058823529411764,0.6305418719211823,136.0
MoppingFloor,0.2595419847328244,0.3090909090909091,0.2821576763485477,110.0
Nunchucks,0.0,0.0,0.0,132.0
ParallelBars,0.2159827213822894,0.8771929824561403,0.34662045060658575,114.0
PizzaTossing,0.0,0.0,0.0,113.0
PlayingCello,0.7512437810945274,0.9207317073170732,0.8273972602739725,164.0
PlayingDaf,0.0,0.0,0.0,151.0
