,precision,recall,f1-score,support
diving,0.9333333333333333,1.0,0.9655172413793104,14.0
kicking,1.0,0.25,0.4,20.0
lifting,0.0,0.0,0.0,6.0
riding-horse,0.27906976744186046,1.0,0.43636363636363634,12.0
running,0.2,0.15384615384615385,0.17391304347826086,13.0
skateboarding,0.391304347826087,0.75,0.5142857142857143,12.0
swinging,0.0,0.0,0.0,20.0
swinging-bar,0.0,0.0,0.0,13.0
swinging-golf,0.4186046511627907,1.0,0.5901639344262295,18.0
walking,0.7142857142857143,0.22727272727272727,0.3448275862068965,22.0
accuracy,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335
macro avg,0.3936597814049786,0.43811188811188806,0.3425071156140048,150.0
weighted avg,0.44640216990065323,0.43333333333333335,0.3559670724569587,150.0
