,precision,recall,f1-score,support
ApplyEyeMakeup,0.5133689839572193,0.6620689655172414,0.5783132530120482,145.0
ApplyLipstick,0.7391304347826086,0.14912280701754385,0.24817518248175183,114.0
Archery,0.5328947368421053,0.5586206896551724,0.5454545454545455,145.0
BabyCrawling,0.5555555555555556,0.07575757575757576,0.13333333333333333,132.0
BalanceBeam,0.1968503937007874,0.46296296296296297,0.27624309392265195,108.0
BandMarching,0.40186915887850466,0.5548387096774193,0.46612466124661245,155.0
BaseballPitch,0.4236453201970443,0.5733333333333334,0.48725212464589235,150.0
Basketball,0.2222222222222222,0.4925373134328358,0.3062645011600928,134.0
BasketballDunk,0.47368421052631576,0.06870229007633588,0.12000000000000002,131.0
BenchPress,0.0625,0.0625,0.0625,160.0
Biking,0.8449612403100775,0.8134328358208955,0.8288973384030418,134.0
Billiards,0.22321428571428573,0.3333333333333333,0.26737967914438504,150.0
BlowDryHair,0.0,0.0,0.0,131.0
BlowingCandles,0.6875,0.5045871559633027,0.582010582010582,109.0
BodyWeightSquats,0.09230769230769231,0.42857142857142855,0.1518987341772152,112.0
Bowling,0.6359832635983264,0.9806451612903225,0.7715736040609137,155.0
BoxingPunchingBag,0.08333333333333333,0.06134969325153374,0.0706713780918728,163.0
BoxingSpeedBag,0.09146341463414634,0.11194029850746269,0.10067114093959731,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.41134751773049644,0.44274809160305345,0.4264705882352941,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.9375,0.10869565217391304,0.1948051948051948,138.0
CricketBowling,0.275092936802974,0.5323741007194245,0.36274509803921573,139.0
CricketShot,0.0,0.0,0.0,167.0
CuttingInKitchen,0.041666666666666664,0.01818181818181818,0.025316455696202528,110.0
Diving,0.16698656429942418,0.58,0.2593144560357675,150.0
Drumming,0.27912087912087913,0.7888198757763976,0.4123376623376623,161.0
Fencing,0.5503875968992248,0.6396396396396397,0.5916666666666667,111.0
FieldHockeyPenalty,0.35185185185185186,0.30158730158730157,0.32478632478632474,126.0
FloorGymnastics,0.07407407407407407,0.064,0.06866952789699571,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.26609442060085836,0.8920863309352518,0.4099173553719008,139.0
Haircut,0.16285714285714287,0.43846153846153846,0.23750000000000004,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,0.8181818181818182,0.06428571428571428,0.11920529801324502,140.0
HandstandPushups,0.2765957446808511,0.3046875,0.2899628252788104,128.0
HandstandWalking,0.0625,0.036036036036036036,0.045714285714285714,111.0
HeadMassage,0.11594202898550725,0.05442176870748299,0.07407407407407407,147.0
HighJump,0.2692307692307692,0.5691056910569106,0.36553524804177545,123.0
HorseRace,0.7183098591549296,0.8225806451612904,0.7669172932330828,124.0
HorseRiding,0.8728323699421965,0.9207317073170732,0.8961424332344214,164.0
HulaHoop,0.9473684210526315,0.288,0.441717791411043,125.0
IceDancing,0.38957816377171217,0.9936708860759493,0.5597147950089126,158.0
JavelinThrow,0.24242424242424243,0.13675213675213677,0.17486338797814208,117.0
JugglingBalls,0.26666666666666666,0.09917355371900827,0.14457831325301204,121.0
JumpRope,0.0,0.0,0.0,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.4470588235294118,0.5390070921985816,0.48874598070739544,141.0
Knitting,0.6633663366336634,0.5447154471544715,0.5982142857142858,123.0
LongJump,0.021739130434782608,0.007633587786259542,0.011299435028248588,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.33613445378151263,0.32,0.3278688524590164,125.0
Mixing,0.8727272727272727,0.35294117647058826,0.5026178010471205,136.0
MoppingFloor,0.18840579710144928,0.11818181818181818,0.1452513966480447,110.0
Nunchucks,0.3,0.06818181818181818,0.11111111111111109,132.0
ParallelBars,0.24205378973105135,0.868421052631579,0.37858508604206503,114.0
PizzaTossing,0.0,0.0,0.0,113.0
PlayingCello,0.7215909090909091,0.774390243902439,0.7470588235294118,164.0
PlayingDaf,0.0,0.0,0.0,151.0
PlayingDhol,0.0,0.0,0.0,164.0
PlayingFlute,0.5276595744680851,0.8,0.6358974358974359,155.0
PlayingGuitar,0.8161764705882353,0.69375,0.75,160.0
PlayingPiano,0.6016260162601627,0.7047619047619048,0.6491228070175439,105.0
PlayingSitar,0.7371134020618557,0.910828025477707,0.8148148148148148,157.0
PlayingTabla,0.48,0.10810810810810811,0.17647058823529413,111.0
PlayingViolin,0.0,0.0,0.0,100.0
PoleVault,0.5,0.10738255033557047,0.17679558011049726,149.0
PommelHorse,0.7076923076923077,0.7479674796747967,0.7272727272727273,123.0
PullUps,0.0,0.0,0.0,100.0
Punch,0.0,0.0,0.0,160.0
PushUps,0.0,0.0,0.0,102.0
Rafting,0.0,0.0,0.0,111.0
RockClimbingIndoor,0.4473684210526316,0.11805555555555555,0.18681318681318684,144.0
RopeClimbing,0.034482758620689655,0.025210084033613446,0.02912621359223301,119.0
Rowing,0.47794117647058826,0.948905109489051,0.6356968215158925,137.0
SalsaSpin,0.0,0.0,0.0,133.0
ShavingBeard,0.6410256410256411,0.4658385093167702,0.5395683453237411,161.0
Shotput,0.0,0.0,0.0,144.0
SkateBoarding,0.17555938037865748,0.85,0.29101283880171186,120.0
