,precision,recall,f1-score,support
ApplyEyeMakeup,0.5029239766081871,0.593103448275862,0.5443037974683544,145.0
ApplyLipstick,0.5737704918032787,0.30701754385964913,0.39999999999999997,114.0
Archery,0.5952380952380952,0.5172413793103449,0.5535055350553506,145.0
BabyCrawling,0.6451612903225806,0.15151515151515152,0.24539877300613497,132.0
BalanceBeam,0.27358490566037735,0.5370370370370371,0.36250000000000004,108.0
BandMarching,0.5597014925373134,0.4838709677419355,0.5190311418685121,155.0
BaseballPitch,0.702020202020202,0.9266666666666666,0.7988505747126436,150.0
Basketball,0.2647058823529412,0.6044776119402985,0.36818181818181817,134.0
BasketballDunk,0.0,0.0,0.0,131.0
BenchPress,0.0449438202247191,0.025,0.032128514056224904,160.0
Biking,0.7808219178082192,0.8507462686567164,0.8142857142857143,134.0
Billiards,0.7653061224489796,1.0,0.8670520231213872,150.0
BlowDryHair,0.14285714285714285,0.015267175572519083,0.02758620689655172,131.0
BlowingCandles,0.6630434782608695,0.5596330275229358,0.6069651741293531,109.0
BodyWeightSquats,0.13333333333333333,0.25,0.1739130434782609,112.0
Bowling,0.6858407079646017,1.0,0.8136482939632546,155.0
BoxingPunchingBag,0.2789598108747045,0.7239263803680982,0.4027303754266212,163.0
BoxingSpeedBag,0.0,0.0,0.0,134.0
BreastStroke,0.6333333333333333,0.18811881188118812,0.2900763358778626,101.0
BrushingTeeth,0.5575221238938053,0.48091603053435117,0.5163934426229508,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.8958333333333334,0.3115942028985507,0.46236559139784944,138.0
CricketBowling,0.0,0.0,0.0,139.0
CricketShot,0.34375,0.39520958083832336,0.36768802228412256,167.0
CuttingInKitchen,0.30337078651685395,0.24545454545454545,0.271356783919598,110.0
Diving,0.2621082621082621,0.6133333333333333,0.36726546906187624,150.0
Drumming,0.29130434782608694,0.8322981366459627,0.4315619967793881,161.0
Fencing,0.40540540540540543,0.5405405405405406,0.46332046332046334,111.0
FieldHockeyPenalty,0.3037974683544304,0.19047619047619047,0.23414634146341462,126.0
FloorGymnastics,0.046357615894039736,0.168,0.0726643598615917,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.25196850393700787,0.920863309352518,0.3956723338485317,139.0
Haircut,0.36013986013986016,0.7923076923076923,0.4951923076923077,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,0.9130434782608695,0.15,0.2576687116564417,140.0
HandstandPushups,0.0,0.0,0.0,128.0
HandstandWalking,0.0,0.0,0.0,111.0
HeadMassage,0.30409356725146197,0.35374149659863946,0.3270440251572327,147.0
HighJump,0.3073394495412844,0.5447154471544715,0.39296187683284456,123.0
HorseRace,0.4817813765182186,0.9596774193548387,0.6415094339622641,124.0
HorseRiding,0.9365079365079365,0.3597560975609756,0.5198237885462555,164.0
HulaHoop,0.7446808510638298,0.28,0.4069767441860466,125.0
IceDancing,0.5146579804560261,1.0,0.6795698924731183,158.0
JavelinThrow,0.41935483870967744,0.1111111111111111,0.17567567567567569,117.0
JugglingBalls,0.3125,0.08264462809917356,0.13071895424836602,121.0
JumpRope,0.0,0.0,0.0,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.7816091954022989,0.48226950354609927,0.5964912280701754,141.0
Knitting,0.7222222222222222,0.5284552845528455,0.6103286384976526,123.0
LongJump,0.0,0.0,0.0,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.7142857142857143,0.16,0.26143790849673204,125.0
Mixing,0.5294117647058824,0.19852941176470587,0.2887700534759358,136.0
MoppingFloor,0.18085106382978725,0.15454545454545454,0.16666666666666669,110.0
Nunchucks,0.0,0.0,0.0,132.0
ParallelBars,0.2700534759358289,0.8859649122807017,0.4139344262295082,114.0
PizzaTossing,0.06896551724137931,0.017699115044247787,0.028169014084507043,113.0
PlayingCello,0.7748344370860927,0.7134146341463414,0.7428571428571428,164.0
PlayingDaf,0.0,0.0,0.0,151.0
PlayingDhol,0.0,0.0,0.0,164.0
PlayingFlute,0.6237113402061856,0.7806451612903226,0.6934097421203438,155.0
PlayingGuitar,0.6792452830188679,0.675,0.677115987460815,160.0
PlayingPiano,0.3505535055350554,0.9047619047619048,0.5053191489361702,105.0
PlayingSitar,0.896774193548387,0.8853503184713376,0.8910256410256411,157.0
PlayingTabla,0.25,0.05405405405405406,0.08888888888888889,111.0
PlayingViolin,0.3508771929824561,0.8,0.4878048780487805,100.0
PoleVault,0.5234375,0.44966442953020136,0.4837545126353791,149.0
PommelHorse,0.7603305785123967,0.7479674796747967,0.7540983606557377,123.0
PullUps,0.7777777777777778,0.07,0.12844036697247707,100.0
Punch,0.006802721088435374,0.0125,0.00881057268722467,160.0
PushUps,0.21428571428571427,0.029411764705882353,0.051724137931034475,102.0
Rafting,0.5879120879120879,0.963963963963964,0.7303754266211604,111.0
RockClimbingIndoor,0.3389830508474576,0.1388888888888889,0.19704433497536947,144.0
RopeClimbing,0.04225352112676056,0.025210084033613446,0.031578947368421054,119.0
Rowing,0.6631016042780749,0.9051094890510949,0.7654320987654322,137.0
SalsaSpin,0.0,0.0,0.0,133.0
ShavingBeard,0.7027027027027027,0.484472049689441,0.5735294117647058,161.0
Shotput,0.1111111111111111,0.013888888888888888,0.024691358024691357,144.0
SkateBoarding,0.1729200652528548,0.8833333333333333,0.2892223738062756,120.0
Skiing,0.6608187134502924,0.837037037037037,0.738562091503268,135.0
Skijet,0.0,0.0,0.0,100.0
SkyDiving,0.5862068965517241,0.4636363636363636,0.5177664974619289,110.0
SoccerJuggling,0.0,0.0,0.0,147.0
SoccerPenalty,0.6989795918367347,1.0,0.8228228228228228,137.0
