,precision,recall,f1-score,support
ApplyEyeMakeup,0.4188034188034188,0.33793103448275863,0.37404580152671757,145.0
ApplyLipstick,0.0,0.0,0.0,114.0
Archery,0.7959183673469388,0.2689655172413793,0.402061855670103,145.0
BabyCrawling,0.4838709677419355,0.11363636363636363,0.18404907975460122,132.0
BalanceBeam,0.6666666666666666,0.2222222222222222,0.3333333333333333,108.0
BandMarching,0.7142857142857143,0.1935483870967742,0.30456852791878175,155.0
BaseballPitch,0.33578431372549017,0.9133333333333333,0.4910394265232975,150.0
Basketball,0.11990407673860912,0.746268656716418,0.2066115702479339,134.0
BasketballDunk,0.0,0.0,0.0,131.0
BenchPress,0.0,0.0,0.0,160.0
Biking,0.8461538461538461,0.6567164179104478,0.7394957983193277,134.0
Billiards,0.3891891891891892,0.48,0.4298507462686567,150.0
BlowDryHair,0.14285714285714285,0.007633587786259542,0.014492753623188403,131.0
BlowingCandles,0.96,0.22018348623853212,0.35820895522388063,109.0
BodyWeightSquats,0.1095890410958904,0.07142857142857142,0.08648648648648649,112.0
Bowling,0.8072916666666666,1.0,0.8933717579250721,155.0
BoxingPunchingBag,0.1092436974789916,0.15950920245398773,0.12967581047381543,163.0
BoxingSpeedBag,0.0,0.0,0.0,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,1.0,0.007633587786259542,0.015151515151515152,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.2724252491694352,0.5942028985507246,0.3735763097949886,138.0
CricketBowling,0.3783783783783784,0.10071942446043165,0.1590909090909091,139.0
CricketShot,0.0,0.0,0.0,167.0
CuttingInKitchen,0.07524752475247524,0.34545454545454546,0.12357723577235771,110.0
Diving,0.14594594594594595,0.18,0.16119402985074627,150.0
Drumming,0.2896551724137931,0.2608695652173913,0.27450980392156865,161.0
Fencing,0.2422360248447205,0.35135135135135137,0.2867647058823529,111.0
FieldHockeyPenalty,0.10730593607305935,0.746031746031746,0.18762475049900199,126.0
FloorGymnastics,0.023529411764705882,0.464,0.04478764478764479,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.27740492170022374,0.8920863309352518,0.42320819112627994,139.0
Haircut,0.3102409638554217,0.7923076923076923,0.44588744588744594,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,0.0,0.0,0.0,140.0
HandstandPushups,0.0,0.0,0.0,128.0
HandstandWalking,0.09523809523809523,0.036036036036036036,0.05228758169934641,111.0
HeadMassage,0.06593406593406594,0.04081632653061224,0.050420168067226885,147.0
HighJump,0.75,0.024390243902439025,0.04724409448818898,123.0
HorseRace,0.6993865030674846,0.9193548387096774,0.7944250871080138,124.0
HorseRiding,0.7314285714285714,0.7804878048780488,0.7551622418879055,164.0
HulaHoop,0.0,0.0,0.0,125.0
IceDancing,0.2953271028037383,1.0,0.455988455988456,158.0
JavelinThrow,0.0,0.0,0.0,117.0
JugglingBalls,0.0,0.0,0.0,121.0
JumpRope,0.0,0.0,0.0,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.3937007874015748,0.3546099290780142,0.373134328358209,141.0
Knitting,1.0,0.04878048780487805,0.09302325581395349,123.0
LongJump,0.0,0.0,0.0,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.39814814814814814,0.344,0.3690987124463519,125.0
Mixing,1.0,0.051470588235294115,0.09790209790209789,136.0
MoppingFloor,0.12698412698412698,0.2909090909090909,0.1767955801104972,110.0
Nunchucks,0.0,0.0,0.0,132.0
ParallelBars,0.41346153846153844,0.37719298245614036,0.3944954128440367,114.0
PizzaTossing,0.0,0.0,0.0,113.0
PlayingCello,0.6056338028169014,0.7865853658536586,0.6843501326259946,164.0
PlayingDaf,0.0,0.0,0.0,151.0
PlayingDhol,0.0,0.0,0.0,164.0
PlayingFlute,0.875,0.632258064516129,0.7340823970037453,155.0
PlayingGuitar,0.6173913043478261,0.44375,0.5163636363636364,160.0
PlayingPiano,0.21945701357466063,0.9238095238095239,0.3546617915904936,105.0
PlayingSitar,0.8926174496644296,0.8471337579617835,0.8692810457516339,157.0
PlayingTabla,0.4090909090909091,0.08108108108108109,0.13533834586466167,111.0
PlayingViolin,0.2982456140350877,0.34,0.31775700934579443,100.0
PoleVault,0.3548387096774194,0.0738255033557047,0.12222222222222223,149.0
PommelHorse,0.835820895522388,0.45528455284552843,0.5894736842105263,123.0
PullUps,0.0,0.0,0.0,100.0
Punch,0.0,0.0,0.0,160.0
PushUps,0.0,0.0,0.0,102.0
Rafting,0.8695652173913043,0.7207207207207207,0.7881773399014778,111.0
RockClimbingIndoor,0.13043478260869565,0.041666666666666664,0.06315789473684211,144.0
RopeClimbing,0.09523809523809523,0.03361344537815126,0.04968944099378882,119.0
Rowing,0.7412587412587412,0.7737226277372263,0.7571428571428572,137.0
SalsaSpin,0.0,0.0,0.0,133.0
ShavingBeard,0.8571428571428571,0.18633540372670807,0.3061224489795918,161.0
Shotput,0.0,0.0,0.0,144.0
SkateBoarding,0.3787878787878788,0.625,0.4716981132075471,120.0
Skiing,0.7467532467532467,0.8518518518518519,0.7958477508650519,135.0
Skijet,0.0,0.0,0.0,100.0
SkyDiving,0.5,0.6363636363636364,0.56,110.0
SoccerJuggling,0.0,0.0,0.0,147.0
SoccerPenalty,0.7553956834532374,0.7664233576642335,0.7608695652173912,137.0
StillRings,0.0,0.0,0.0,112.0
SumoWrestling,0.7984496124031008,0.8879310344827587,0.8408163265306123,116.0
Surfing,0.8387096774193549,0.8253968253968254,0.832,126.0
Swing,0.85,0.1297709923664122,0.22516556291390727,131.0
TableTennisShot,0.3842364532019704,0.5571428571428572,0.4548104956268222,140.0
TaiChi,0.5,0.01,0.0196078431372549,100.0
TennisSwing,0.15076923076923077,0.29518072289156627,0.1995926680244399,166.0
ThrowDiscus,0.0,0.0,0.0,130.0
TrampolineJumping,0.28761061946902655,0.5462184873949579,0.37681159420289856,119.0
Typing,1.0,0.3161764705882353,0.48044692737430167,136.0
UnevenBars,0.0,0.0,0.0,104.0
VolleyballSpiking,0.0,0.0,0.0,116.0
WalkingWithDog,0.47368421052631576,0.07317073170731707,0.12676056338028166,123.0
WallPushups,0.0,0.0,0.0,130.0
WritingOnBoard,0.96,0.15789473684210525,0.27118644067796605,152.0
