,precision,recall,f1-score,support
ApplyEyeMakeup,0.0,0.0,0.0,145.0
ApplyLipstick,0.0,0.0,0.0,114.0
Archery,0.0625,0.020689655172413793,0.031088082901554404,145.0
BabyCrawling,0.18023255813953487,0.23484848484848486,0.20394736842105263,132.0
BalanceBeam,0.0,0.0,0.0,108.0
BandMarching,0.17391304347826086,0.025806451612903226,0.0449438202247191,155.0
BaseballPitch,0.23051409618573798,0.9266666666666666,0.36918990703851257,150.0
Basketball,0.14576271186440679,0.6417910447761194,0.23756906077348064,134.0
BasketballDunk,0.0,0.0,0.0,131.0
BenchPress,0.0,0.0,0.0,160.0
Biking,0.34146341463414637,0.1044776119402985,0.15999999999999998,134.0
Billiards,0.49019607843137253,1.0,0.6578947368421052,150.0
BlowDryHair,0.0,0.0,0.0,131.0
BlowingCandles,0.0,0.0,0.0,109.0
BodyWeightSquats,0.0,0.0,0.0,112.0
Bowling,0.748792270531401,1.0,0.856353591160221,155.0
BoxingPunchingBag,0.09786476868327403,0.3374233128834356,0.15172413793103448,163.0
BoxingSpeedBag,0.0,0.0,0.0,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.0,0.0,0.0,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.42748091603053434,0.4057971014492754,0.41635687732342,138.0
CricketBowling,0.0,0.0,0.0,139.0
CricketShot,0.0,0.0,0.0,167.0
CuttingInKitchen,0.06263498920086392,0.2636363636363636,0.1012216404886562,110.0
Diving,0.0,0.0,0.0,150.0
Drumming,0.0,0.0,0.0,161.0
Fencing,0.0,0.0,0.0,111.0
FieldHockeyPenalty,0.13505747126436782,0.746031746031746,0.22871046228710462,126.0
FloorGymnastics,0.009322033898305085,0.088,0.01685823754789272,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.25158562367864695,0.8561151079136691,0.3888888888888889,139.0
Haircut,0.23413566739606126,0.823076923076923,0.3645655877342419,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,0.0,0.0,0.0,140.0
HandstandPushups,0.0,0.0,0.0,128.0
HandstandWalking,0.04054054054054054,0.05405405405405406,0.04633204633204634,111.0
HeadMassage,0.0,0.0,0.0,147.0
HighJump,0.0,0.0,0.0,123.0
HorseRace,0.4033898305084746,0.9596774193548387,0.568019093078759,124.0
HorseRiding,0.33962264150943394,0.10975609756097561,0.16589861751152074,164.0
HulaHoop,0.0,0.0,0.0,125.0
IceDancing,0.17516629711751663,1.0,0.2981132075471698,158.0
JavelinThrow,0.0,0.0,0.0,117.0
JugglingBalls,0.0,0.0,0.0,121.0
JumpRope,0.03333333333333333,0.006944444444444444,0.011494252873563218,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.03333333333333333,0.014184397163120567,0.01990049751243781,141.0
Knitting,0.0,0.0,0.0,123.0
LongJump,0.0,0.0,0.0,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.21428571428571427,0.168,0.18834080717488788,125.0
Mixing,0.1,0.04411764705882353,0.06122448979591837,136.0
MoppingFloor,0.024834437086092714,0.13636363636363635,0.04201680672268908,110.0
Nunchucks,0.0,0.0,0.0,132.0
ParallelBars,0.0,0.0,0.0,114.0
PizzaTossing,0.11764705882352941,0.08849557522123894,0.10101010101010101,113.0
PlayingCello,0.0,0.0,0.0,164.0
PlayingDaf,0.0,0.0,0.0,151.0
PlayingDhol,0.05263157894736842,0.006097560975609756,0.01092896174863388,164.0
PlayingFlute,0.0,0.0,0.0,155.0
PlayingGuitar,0.014084507042253521,0.00625,0.008658008658008658,160.0
PlayingPiano,0.07734806629834254,0.8,0.14105793450881612,105.0
PlayingSitar,0.0,0.0,0.0,157.0
PlayingTabla,0.0,0.0,0.0,111.0
PlayingViolin,0.0,0.0,0.0,100.0
PoleVault,0.0625,0.020134228187919462,0.03045685279187817,149.0
PommelHorse,0.0,0.0,0.0,123.0
PullUps,0.0,0.0,0.0,100.0
Punch,0.0,0.0,0.0,160.0
PushUps,0.0,0.0,0.0,102.0
Rafting,0.4608695652173913,0.954954954954955,0.6217008797653959,111.0
RockClimbingIndoor,0.044444444444444446,0.013888888888888888,0.021164021164021163,144.0
RopeClimbing,0.0,0.0,0.0,119.0
Rowing,0.62,0.22627737226277372,0.3315508021390375,137.0
SalsaSpin,0.0,0.0,0.0,133.0
ShavingBeard,0.0,0.0,0.0,161.0
Shotput,0.0,0.0,0.0,144.0
SkateBoarding,0.0,0.0,0.0,120.0
Skiing,0.7685185185185185,0.6148148148148148,0.6831275720164609,135.0
Skijet,0.0,0.0,0.0,100.0
SkyDiving,0.4861111111111111,0.6363636363636364,0.5511811023622047,110.0
SoccerJuggling,0.0,0.0,0.0,147.0
SoccerPenalty,0.6078431372549019,0.9051094890510949,0.7272727272727272,137.0
StillRings,0.0,0.0,0.0,112.0
SumoWrestling,0.0,0.0,0.0,116.0
Surfing,0.656441717791411,0.8492063492063492,0.740484429065744,126.0
Swing,0.0,0.0,0.0,131.0
TableTennisShot,0.0,0.0,0.0,140.0
TaiChi,1.0,0.01,0.019801980198019802,100.0
TennisSwing,0.042105263157894736,0.04819277108433735,0.0449438202247191,166.0
ThrowDiscus,0.0,0.0,0.0,130.0
TrampolineJumping,0.0,0.0,0.0,119.0
Typing,0.0,0.0,0.0,136.0
UnevenBars,0.0,0.0,0.0,104.0
VolleyballSpiking,0.0,0.0,0.0,116.0
WalkingWithDog,0.021505376344086023,0.032520325203252036,0.025889967637540454,123.0
WallPushups,0.0,0.0,0.0,130.0
WritingOnBoard,0.5928571428571429,0.5460526315789473,0.5684931506849314,152.0
YoYo,0.0,0.0,0.0,128.0
accuracy,0.15893393393393393,0.15893393393393393,0.15893393393393393,0.15893393393393393
macro avg,0.10476108177168068,0.1557011560772476,0.10156806464712986,13320.0
weighted avg,0.1060263798916715,0.15893393393393393,0.10444802336371768,13320.0
