,precision,recall,f1-score,support
ApplyEyeMakeup,0.08623298033282904,0.7862068965517242,0.1554192229038855,145.0
ApplyLipstick,0.13533834586466165,0.3157894736842105,0.18947368421052632,114.0
Archery,0.031003678402522335,0.8137931034482758,0.05973171349025563,145.0
BabyCrawling,0.15831663326653306,0.5984848484848485,0.25039619651347067,132.0
BalanceBeam,0.06906272022551092,0.9074074074074074,0.1283562540929928,108.0
BandMarching,0.1294559099437148,0.8903225806451613,0.226044226044226,155.0
BaseballPitch,0.4664310954063604,0.88,0.6096997690531177,150.0
Basketball,0.3781094527363184,0.5671641791044776,0.4537313432835821,134.0
BasketballDunk,1.0,0.007633587786259542,0.015151515151515152,131.0
BenchPress,0.23648648648648649,0.21875,0.22727272727272727,160.0
Biking,0.8867924528301887,0.35074626865671643,0.5026737967914439,134.0
Billiards,0.8192771084337349,0.4533333333333333,0.5836909871244634,150.0
BlowDryHair,0.0,0.0,0.0,131.0
BlowingCandles,0.0,0.0,0.0,109.0
BodyWeightSquats,0.0,0.0,0.0,112.0
Bowling,0.6311475409836066,0.9935483870967742,0.7719298245614035,155.0
BoxingPunchingBag,0.07518796992481203,0.12269938650306748,0.09324009324009323,163.0
BoxingSpeedBag,0.06422018348623854,0.05223880597014925,0.05761316872427984,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.0,0.0,0.0,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.7066666666666667,0.38405797101449274,0.4976525821596243,138.0
CricketBowling,0.375,0.23741007194244604,0.29074889867841414,139.0
CricketShot,0.0,0.0,0.0,167.0
CuttingInKitchen,0.1875,0.19090909090909092,0.1891891891891892,110.0
Diving,0.0,0.0,0.0,150.0
Drumming,0.0,0.0,0.0,161.0
Fencing,0.35,0.06306306306306306,0.10687022900763357,111.0
FieldHockeyPenalty,0.4307692307692308,0.2222222222222222,0.29319371727748694,126.0
FloorGymnastics,0.0,0.0,0.0,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.388,0.697841726618705,0.49871465295629824,139.0
Haircut,0.0,0.0,0.0,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,0.0,0.0,0.0,140.0
HandstandPushups,0.0,0.0,0.0,128.0
HandstandWalking,0.0,0.0,0.0,111.0
HeadMassage,0.08333333333333333,0.006802721088435374,0.012578616352201257,147.0
HighJump,0.4375,0.11382113821138211,0.1806451612903226,123.0
HorseRace,0.8727272727272727,0.3870967741935484,0.5363128491620112,124.0
HorseRiding,0.5384615384615384,0.042682926829268296,0.0790960451977401,164.0
HulaHoop,0.0,0.0,0.0,125.0
IceDancing,0.011235955056179775,0.012658227848101266,0.011904761904761906,158.0
JavelinThrow,0.0,0.0,0.0,117.0
JugglingBalls,0.0,0.0,0.0,121.0
JumpRope,0.0,0.0,0.0,144.0
JumpingJack,0.0,0.0,0.0,123.0
