,precision,recall,f1-score,support
diving,0.6666666666666666,1.0,0.8,14.0
kicking,0.42857142857142855,0.3,0.3529411764705882,20.0
lifting,0.0,0.0,0.0,6.0
riding-horse,0.34285714285714286,1.0,0.5106382978723404,12.0
running,0.4375,0.5384615384615384,0.4827586206896552,13.0
skateboarding,0.5625,0.75,0.6428571428571429,12.0
swinging,0.0,0.0,0.0,20.0
swinging-bar,0.0,0.0,0.0,13.0
swinging-golf,0.5294117647058824,1.0,0.6923076923076924,18.0
walking,0.75,0.13636363636363635,0.23076923076923075,22.0
accuracy,0.46,0.46,0.46,0.46
macro avg,0.37175070028011203,0.47248251748251746,0.371227216096665,150.0
weighted avg,0.4032397292250234,0.46,0.3727672828372841,150.0
