,precision,recall,f1-score,support
ApplyEyeMakeup,0.3693379790940767,0.7310344827586207,0.4907407407407408,145.0
ApplyLipstick,0.0,0.0,0.0,114.0
Archery,0.6730769230769231,0.4827586206896552,0.5622489959839357,145.0
BabyCrawling,0.4588235294117647,0.29545454545454547,0.35944700460829493,132.0
BalanceBeam,0.33613445378151263,0.37037037037037035,0.35242290748898675,108.0
BandMarching,0.42436974789915966,0.6516129032258065,0.5139949109414758,155.0
BaseballPitch,0.37464788732394366,0.8866666666666667,0.5267326732673268,150.0
Basketball,0.08627450980392157,0.4925373134328358,0.14682981090100108,134.0
BasketballDunk,0.2,0.07633587786259542,0.11049723756906077,131.0
BenchPress,0.045454545454545456,0.03125,0.037037037037037035,160.0
Biking,0.9230769230769231,0.8059701492537313,0.8605577689243029,134.0
Billiards,0.4671814671814672,0.8066666666666666,0.5916870415647922,150.0
BlowDryHair,0.0,0.0,0.0,131.0
BlowingCandles,0.746031746031746,0.43119266055045874,0.5465116279069767,109.0
BodyWeightSquats,0.1111111111111111,0.3125,0.1639344262295082,112.0
Bowling,0.7828282828282829,1.0,0.878186968838527,155.0
BoxingPunchingBag,0.14583333333333334,0.3006134969325153,0.19639278557114231,163.0
BoxingSpeedBag,0.0,0.0,0.0,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.40476190476190477,0.1297709923664122,0.19653179190751444,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.75,0.391304347826087,0.5142857142857143,138.0
CricketBowling,0.35766423357664234,0.35251798561151076,0.35507246376811596,139.0
CricketShot,0.0,0.0,0.0,167.0
CuttingInKitchen,0.10144927536231885,0.19090909090909092,0.13249211356466878,110.0
Diving,0.22302158273381295,0.62,0.328042328042328,150.0
Drumming,0.34201954397394135,0.6521739130434783,0.44871794871794873,161.0
Fencing,0.584070796460177,0.5945945945945946,0.5892857142857143,111.0
FieldHockeyPenalty,0.16455696202531644,0.10317460317460317,0.12682926829268293,126.0
FloorGymnastics,0.09734513274336283,0.264,0.14224137931034483,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.289044289044289,0.8920863309352518,0.43661971830985913,139.0
Haircut,0.22965116279069767,0.6076923076923076,0.3333333333333333,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,0.75,0.04285714285714286,0.08108108108108107,140.0
HandstandPushups,0.125,0.140625,0.1323529411764706,128.0
HandstandWalking,0.2413793103448276,0.06306306306306306,0.09999999999999999,111.0
HeadMassage,0.05263157894736842,0.027210884353741496,0.03587443946188341,147.0
HighJump,0.37404580152671757,0.3983739837398374,0.3858267716535433,123.0
HorseRace,0.7516778523489933,0.9032258064516129,0.8205128205128206,124.0
HorseRiding,0.8314606741573034,0.9024390243902439,0.8654970760233918,164.0
HulaHoop,0.84,0.168,0.27999999999999997,125.0
IceDancing,0.3737864077669903,0.9746835443037974,0.5403508771929825,158.0
JavelinThrow,0.0,0.0,0.0,117.0
JugglingBalls,0.27586206896551724,0.06611570247933884,0.10666666666666667,121.0
JumpRope,0.0,0.0,0.0,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.48717948717948717,0.40425531914893614,0.4418604651162791,141.0
Knitting,0.6875,0.44715447154471544,0.541871921182266,123.0
LongJump,0.0,0.0,0.0,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.42105263157894735,0.384,0.401673640167364,125.0
Mixing,0.7301587301587301,0.3382352941176471,0.4623115577889447,136.0
MoppingFloor,0.05263157894736842,0.14545454545454545,0.07729468599033816,110.0
Nunchucks,0.0625,0.022727272727272728,0.03333333333333333,132.0
ParallelBars,0.28888888888888886,0.7982456140350878,0.42424242424242425,114.0
PizzaTossing,0.07692307692307693,0.017699115044247787,0.02877697841726619,113.0
PlayingCello,0.7757575757575758,0.7804878048780488,0.7781155015197568,164.0
PlayingDaf,0.0,0.0,0.0,151.0
PlayingDhol,0.0,0.0,0.0,164.0
PlayingFlute,0.686046511627907,0.7612903225806451,0.7217125382262998,155.0
PlayingGuitar,0.8428571428571429,0.7375,0.7866666666666667,160.0
PlayingPiano,0.6185567010309279,0.5714285714285714,0.5940594059405941,105.0
PlayingSitar,0.46579804560260585,0.910828025477707,0.6163793103448275,157.0
PlayingTabla,0.3275862068965517,0.34234234234234234,0.33480176211453744,111.0
PlayingViolin,0.5857142857142857,0.41,0.48235294117647054,100.0
PoleVault,0.45454545454545453,0.16778523489932887,0.24509803921568626,149.0
PommelHorse,0.8301886792452831,0.7154471544715447,0.7685589519650654,123.0
PullUps,0.0,0.0,0.0,100.0
Punch,0.0,0.0,0.0,160.0
PushUps,0.0,0.0,0.0,102.0
Rafting,0.7727272727272727,0.15315315315315314,0.2556390977443609,111.0
RockClimbingIndoor,0.6923076923076923,0.0625,0.11464968152866242,144.0
RopeClimbing,0.09722222222222222,0.11764705882352941,0.10646387832699618,119.0
Rowing,0.3727810650887574,0.9197080291970803,0.5305263157894737,137.0
SalsaSpin,0.0,0.0,0.0,133.0
ShavingBeard,0.47398843930635837,0.5093167701863354,0.4910179640718562,161.0
Shotput,0.03125,0.020833333333333332,0.025,144.0
SkateBoarding,0.184070796460177,0.8666666666666667,0.30364963503649633,120.0
Skiing,0.5044642857142857,0.837037037037037,0.6295264623955432,135.0
Skijet,0.0,0.0,0.0,100.0
SkyDiving,0.25,0.05454545454545454,0.08955223880597014,110.0
SoccerJuggling,0.09090909090909091,0.006802721088435374,0.012658227848101267,147.0
SoccerPenalty,0.30201342281879195,0.3284671532846715,0.3146853146853147,137.0
StillRings,0.0,0.0,0.0,112.0
SumoWrestling,0.47706422018348627,0.896551724137931,0.6227544910179641,116.0
Surfing,0.7197452229299363,0.8968253968253969,0.7985865724381626,126.0
Swing,0.5949367088607594,0.35877862595419846,0.44761904761904764,131.0
TableTennisShot,0.4494949494949495,0.6357142857142857,0.5266272189349113,140.0
TaiChi,0.041666666666666664,0.01,0.016129032258064516,100.0
TennisSwing,0.33668341708542715,0.8072289156626506,0.475177304964539,166.0
ThrowDiscus,0.0,0.0,0.0,130.0
TrampolineJumping,0.44571428571428573,0.6554621848739496,0.5306122448979592,119.0
