,precision,recall,f1-score,support
diving,0.875,1.0,0.9333333333333333,14.0
kicking,0.0,0.0,0.0,20.0
lifting,0.75,1.0,0.8571428571428571,6.0
riding-horse,0.2682926829268293,0.9166666666666666,0.4150943396226415,12.0
running,0.16666666666666666,0.15384615384615385,0.16,13.0
skateboarding,0.47619047619047616,0.8333333333333334,0.6060606060606061,12.0
swinging,0.0,0.0,0.0,20.0
swinging-bar,0.0,0.0,0.0,13.0
swinging-golf,0.42857142857142855,1.0,0.6,18.0
walking,0.8,0.18181818181818182,0.2962962962962963,22.0
accuracy,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335
macro avg,0.37647212543554004,0.5085664335664335,0.38679274324557344,150.0
weighted avg,0.35443166860240033,0.43333333333333335,0.33241267784160866,150.0
