,precision,recall,f1-score,support
ApplyEyeMakeup,0.625,0.1724137931034483,0.2702702702702703,145.0
ApplyLipstick,0.6666666666666666,0.017543859649122806,0.03418803418803419,114.0
Archery,0.78125,0.3448275862068966,0.47846889952153115,145.0
BabyCrawling,0.5135135135135135,0.2878787878787879,0.36893203883495146,132.0
BalanceBeam,0.3870967741935484,0.4444444444444444,0.41379310344827586,108.0
BandMarching,0.5196078431372549,0.3419354838709677,0.41245136186770426,155.0
BaseballPitch,0.3407960199004975,0.9133333333333333,0.4963768115942029,150.0
Basketball,0.1162303664921466,0.8283582089552238,0.2038567493112948,134.0
BasketballDunk,0.0,0.0,0.0,131.0
BenchPress,0.10465116279069768,0.05625,0.07317073170731707,160.0
Biking,0.8373983739837398,0.7686567164179104,0.8015564202334632,134.0
Billiards,0.5616438356164384,0.2733333333333333,0.36771300448430494,150.0
BlowDryHair,0.0,0.0,0.0,131.0
BlowingCandles,0.7837837837837838,0.26605504587155965,0.3972602739726028,109.0
BodyWeightSquats,0.09292035398230089,0.1875,0.12426035502958578,112.0
Bowling,0.6512605042016807,1.0,0.7888040712468194,155.0
BoxingPunchingBag,0.17142857142857143,0.5521472392638037,0.2616279069767442,163.0
BoxingSpeedBag,0.02857142857142857,0.007462686567164179,0.01183431952662722,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.18181818181818182,0.015267175572519083,0.02816901408450704,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.5943396226415094,0.45652173913043476,0.5163934426229507,138.0
CricketBowling,0.38636363636363635,0.1223021582733813,0.18579234972677594,139.0
CricketShot,0.0,0.0,0.0,167.0
CuttingInKitchen,0.1,0.34545454545454546,0.15510204081632653,110.0
Diving,0.11764705882352941,0.28,0.16568047337278105,150.0
Drumming,0.37815126050420167,0.5590062111801242,0.45112781954887216,161.0
Fencing,0.35443037974683544,0.25225225225225223,0.29473684210526313,111.0
FieldHockeyPenalty,0.0665083135391924,0.2222222222222222,0.10237659963436928,126.0
FloorGymnastics,0.002531645569620253,0.008,0.003846153846153846,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.26652452025586354,0.8992805755395683,0.41118421052631576,139.0
Haircut,0.12941176470588237,0.25384615384615383,0.17142857142857146,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,1.0,0.04285714285714286,0.0821917808219178,140.0
HandstandPushups,0.10891089108910891,0.0859375,0.09606986899563319,128.0
HandstandWalking,0.11764705882352941,0.018018018018018018,0.03125,111.0
HeadMassage,0.0642570281124498,0.21768707482993196,0.09922480620155039,147.0
HighJump,0.5,0.04878048780487805,0.08888888888888888,123.0
HorseRace,0.40418118466898956,0.9354838709677419,0.5644768856447688,124.0
HorseRiding,0.7948717948717948,0.18902439024390244,0.3054187192118227,164.0
HulaHoop,0.625,0.04,0.07518796992481203,125.0
IceDancing,0.2564935064935065,1.0,0.4082687338501292,158.0
JavelinThrow,0.0,0.0,0.0,117.0
JugglingBalls,0.23529411764705882,0.03305785123966942,0.057971014492753624,121.0
JumpRope,0.0,0.0,0.0,144.0
JumpingJack,0.0,0.0,0.0,123.0
Kayaking,0.23076923076923078,0.0425531914893617,0.0718562874251497,141.0
Knitting,0.375,0.024390243902439025,0.04580152671755726,123.0
LongJump,0.0,0.0,0.0,131.0
Lunges,0.0,0.0,0.0,127.0
MilitaryParade,0.4094488188976378,0.416,0.4126984126984127,125.0
Mixing,1.0,0.11029411764705882,0.1986754966887417,136.0
MoppingFloor,0.047957371225577264,0.24545454545454545,0.08023774145616641,110.0
Nunchucks,0.6666666666666666,0.015151515151515152,0.02962962962962963,132.0
ParallelBars,0.2697841726618705,0.6578947368421053,0.3826530612244898,114.0
PizzaTossing,0.0,0.0,0.0,113.0
PlayingCello,0.4791666666666667,0.8414634146341463,0.6106194690265487,164.0
PlayingDaf,0.0,0.0,0.0,151.0
PlayingDhol,0.0,0.0,0.0,164.0
PlayingFlute,0.8666666666666667,0.5032258064516129,0.636734693877551,155.0
PlayingGuitar,0.4647887323943662,0.61875,0.5308310991957105,160.0
PlayingPiano,0.2623376623376623,0.9619047619047619,0.4122448979591837,105.0
PlayingSitar,0.7909604519774012,0.89171974522293,0.8383233532934131,157.0
PlayingTabla,0.0,0.0,0.0,111.0
PlayingViolin,0.38095238095238093,0.08,0.1322314049586777,100.0
PoleVault,0.4473684210526316,0.11409395973154363,0.1818181818181818,149.0
PommelHorse,0.9080459770114943,0.6422764227642277,0.7523809523809524,123.0
PullUps,0.0,0.0,0.0,100.0
Punch,0.0,0.0,0.0,160.0
PushUps,0.0,0.0,0.0,102.0
Rafting,0.5329949238578681,0.9459459459459459,0.6818181818181819,111.0
RockClimbingIndoor,0.04054054054054054,0.020833333333333332,0.027522935779816515,144.0
RopeClimbing,0.06779661016949153,0.06722689075630252,0.06751054852320675,119.0
Rowing,0.7450980392156863,0.8321167883211679,0.7862068965517242,137.0
SalsaSpin,0.0,0.0,0.0,133.0
ShavingBeard,0.7692307692307693,0.12422360248447205,0.21390374331550802,161.0
Shotput,0.0,0.0,0.0,144.0
SkateBoarding,0.2709497206703911,0.8083333333333333,0.4058577405857741,120.0
Skiing,0.576036866359447,0.9259259259259259,0.7102272727272727,135.0
Skijet,0.0,0.0,0.0,100.0
SkyDiving,0.5391304347826087,0.5636363636363636,0.5511111111111111,110.0
SoccerJuggling,0.09090909090909091,0.034013605442176874,0.04950495049504951,147.0
SoccerPenalty,0.378125,0.8832116788321168,0.5295404814004376,137.0
StillRings,0.0,0.0,0.0,112.0
SumoWrestling,0.25471698113207547,0.9310344827586207,0.4,116.0
Surfing,0.6338797814207651,0.9206349206349206,0.7508090614886731,126.0
Swing,0.7666666666666667,0.3511450381679389,0.4816753926701571,131.0
TableTennisShot,0.34099616858237547,0.6357142857142857,0.44389027431421446,140.0
TaiChi,0.3333333333333333,0.04,0.07142857142857142,100.0
