,precision,recall,f1-score,support
ApplyEyeMakeup,0.3902439024390244,0.6620689655172414,0.49104859335038364,145.0
ApplyLipstick,0.44,0.09649122807017543,0.15827338129496402,114.0
Archery,0.6015037593984962,0.5517241379310345,0.5755395683453237,145.0
BabyCrawling,0.589041095890411,0.32575757575757575,0.4195121951219512,132.0
BalanceBeam,0.27074235807860264,0.5740740740740741,0.36795252225519287,108.0
BandMarching,0.5782312925170068,0.5483870967741935,0.5629139072847682,155.0
BaseballPitch,0.611353711790393,0.9333333333333333,0.7387862796833773,150.0
Basketball,0.22191011235955055,0.5895522388059702,0.32244897959183666,134.0
BasketballDunk,0.4782608695652174,0.33587786259541985,0.3946188340807175,131.0
BenchPress,0.5714285714285714,0.9,0.6990291262135921,160.0
Biking,0.8068965517241379,0.8731343283582089,0.8387096774193548,134.0
Billiards,0.6756756756756757,0.8333333333333334,0.746268656716418,150.0
BlowDryHair,0.47368421052631576,0.13740458015267176,0.21301775147928997,131.0
BlowingCandles,0.5263157894736842,0.45871559633027525,0.49019607843137253,109.0
BodyWeightSquats,0.11325301204819277,0.41964285714285715,0.17836812144212524,112.0
Bowling,0.5719557195571956,1.0,0.727699530516432,155.0
BoxingPunchingBag,0.39148936170212767,0.5644171779141104,0.4623115577889447,163.0
BoxingSpeedBag,0.08235294117647059,0.05223880597014925,0.0639269406392694,134.0
BreastStroke,0.0,0.0,0.0,101.0
BrushingTeeth,0.3305785123966942,0.3053435114503817,0.31746031746031744,131.0
CleanAndJerk,0.0,0.0,0.0,112.0
CliffDiving,0.8888888888888888,0.34782608695652173,0.5,138.0
CricketBowling,0.328042328042328,0.4460431654676259,0.3780487804878049,139.0
CricketShot,0.5,0.011976047904191617,0.023391812865497078,167.0
CuttingInKitchen,0.336283185840708,0.34545454545454546,0.34080717488789236,110.0
Diving,0.2,0.5733333333333334,0.296551724137931,150.0
Drumming,0.33787465940054495,0.7701863354037267,0.4696969696969697,161.0
Fencing,0.45255474452554745,0.5585585585585585,0.5,111.0
FieldHockeyPenalty,0.19858156028368795,0.2222222222222222,0.20973782771535582,126.0
FloorGymnastics,0.0,0.0,0.0,125.0
FrisbeeCatch,0.0,0.0,0.0,126.0
FrontCrawl,0.0,0.0,0.0,137.0
GolfSwing,0.34417344173441733,0.9136690647482014,0.5,139.0
Haircut,0.28431372549019607,0.2230769230769231,0.25,130.0
HammerThrow,0.0,0.0,0.0,150.0
Hammering,0.5263157894736842,0.07142857142857142,0.12578616352201258,140.0
HandstandPushups,0.14545454545454545,0.25,0.1839080459770115,128.0
HandstandWalking,0.029411764705882353,0.018018018018018018,0.0223463687150838,111.0
