,precision,recall,f1-score,support
diving,0.875,1.0,0.9333333333333333,14.0
kicking,0.8571428571428571,0.6,0.7058823529411764,20.0
lifting,0.75,1.0,0.8571428571428571,6.0
riding-horse,0.39285714285714285,0.9166666666666666,0.55,12.0
running,1.0,0.46153846153846156,0.631578947368421,13.0
skateboarding,0.5,0.75,0.6,12.0
swinging,0.0,0.0,0.0,20.0
swinging-bar,0.8125,1.0,0.896551724137931,13.0
swinging-golf,0.47368421052631576,1.0,0.6428571428571429,18.0
walking,0.6666666666666666,0.18181818181818182,0.28571428571428575,22.0
accuracy,0.62,0.62,0.62,0.62
macro avg,0.6327850877192983,0.691002331002331,0.6103060643495148,150.0
weighted avg,0.6090841687552214,0.62,0.5590000830338184,150.0
